type,nameOrig,nameDest,amount,oldbalanceOrg,newbalanceOrg,oldbalanceDest,newbalanceDest,isFraud,creditCard,timestamp
CASH_OUT,Alice,John,2948.36,4947.42,1999.06,29976.0,32924.36,1,1234-5678-9012-0521,2023-10-08 16:29:14.570815
PAYMENT,John,Jane,9820.44,41103.67,31283.229999999996,15968.74,25789.18,1,1234-5678-9012-0858,2024-05-14 16:29:14.570815
TRANSFER,John,Jane,7546.22,26605.9,19059.68,27364.49,34910.71,1,1234-5678-9012-0659,2023-09-26 16:29:14.570815
CASH_IN,Bob,David,2360.3,38959.56,36599.259999999995,38435.18,40795.48,1,1234-5678-9012-0743,2024-04-19 16:29:14.570815
CASH_IN,Alice,Charlie,819.29,23720.13,22900.84,47891.38,48710.67,1,1234-5678-9012-0632,2024-05-26 16:29:14.570815
CASH_IN,Charlie,Bob,4979.34,18320.87,13341.529999999999,21933.58,26912.920000000002,1,1234-5678-9012-0174,2024-06-15 16:29:14.570815
CASH_OUT,John,Bob,699.27,40249.81,39550.54,44007.36,44706.63,1,1234-5678-9012-0678,2023-11-19 16:29:14.570815
CASH_IN,Bob,Alice,7729.23,24368.94,16639.71,45470.04,53199.270000000004,1,1234-5678-9012-0152,2024-06-08 16:29:14.570815
TRANSFER,Alice,John,2248.0,31806.19,29558.19,33142.25,35390.25,1,1234-5678-9012-0687,2024-08-06 16:29:14.570815
CASH_IN,Charlie,Eve,2661.15,22463.24,19802.09,46883.18,49544.33,1,1234-5678-9012-0457,2024-02-14 16:29:14.570815
CASH_OUT,David,Eve,7727.11,1861.41,-5865.7,2200.9,9928.01,1,1234-5678-9012-0801,2023-12-16 16:29:14.571815
TRANSFER,John,Jane,4362.0,45977.73,41615.73,30606.55,34968.55,1,1234-5678-9012-0431,2024-05-15 16:29:14.571815
TRANSFER,Jane,Eve,9646.55,45784.88,36138.33,25831.54,35478.09,1,1234-5678-9012-0265,2023-11-19 16:29:14.571815
DEBIT,Alice,Eve,3781.05,45961.0,42179.95,34315.2,38096.25,1,1234-5678-9012-0252,2024-02-28 16:29:14.571815
CASH_OUT,Eve,Jane,2480.35,25023.92,22543.57,9799.51,12279.86,1,1234-5678-9012-0854,2023-10-31 16:29:14.571815
DEBIT,Alice,Eve,1354.27,15392.08,14037.81,16521.54,17875.81,1,1234-5678-9012-0051,2023-11-10 16:29:14.571815
CASH_OUT,Alice,David,8714.2,37915.36,29201.16,43675.36,52389.56,1,1234-5678-9012-0607,2024-01-03 16:29:14.571815
CASH_OUT,Alice,Charlie,2775.33,29323.85,26548.519999999997,18294.63,21069.96,1,1234-5678-9012-0636,2023-12-12 16:29:14.571815
CASH_OUT,Eve,Jane,1108.0,9546.64,8438.64,9232.38,10340.38,0,1234-5678-9012-0773,2024-09-22 16:29:14.571815
TRANSFER,Alice,John,161.12,10463.23,10302.109999999999,31670.63,31831.75,1,1234-5678-9012-0359,2023-12-04 16:29:14.571815
PAYMENT,Bob,Eve,1621.12,24432.62,22811.5,8088.68,9709.8,1,1234-5678-9012-0449,2024-02-20 16:29:14.571815
PAYMENT,Eve,Jane,2854.19,27401.8,24547.61,21751.27,24605.46,1,1234-5678-9012-0104,2024-03-25 16:29:14.571815
TRANSFER,John,Alice,9766.24,46322.66,36556.420000000006,17525.42,27291.659999999996,1,1234-5678-9012-0186,2023-10-15 16:29:14.571815
DEBIT,John,Jane,6309.63,36713.49,30403.859999999997,21106.09,27415.72,1,1234-5678-9012-0789,2023-10-05 16:29:14.571815
CASH_IN,Bob,David,8049.92,17576.13,9526.210000000001,29717.68,37767.6,0,1234-5678-9012-0001,2024-01-06 16:29:14.571815
PAYMENT,Eve,Alice,746.96,39288.65,38541.69,47770.69,48517.65,1,1234-5678-9012-0235,2024-07-23 16:29:14.571815
CASH_OUT,John,Alice,1540.1,37337.91,35797.810000000005,25347.95,26888.05,1,1234-5678-9012-0043,2024-04-05 16:29:14.571815
PAYMENT,Alice,Eve,7974.11,575.64,-7398.469999999999,22318.22,30292.33,1,1234-5678-9012-0889,2024-01-19 16:29:14.571815
TRANSFER,Charlie,Alice,874.56,27862.34,26987.78,3941.72,4816.28,1,1234-5678-9012-0904,2024-08-26 16:29:14.571815
TRANSFER,Eve,Charlie,5160.71,14769.12,9608.41,10384.06,15544.77,1,1234-5678-9012-0019,2024-06-06 16:29:14.571815
DEBIT,John,Jane,652.6,23698.62,23046.02,26559.87,27212.469999999998,0,1234-5678-9012-0745,2024-09-15 16:29:14.571815
PAYMENT,Charlie,David,6609.51,20067.36,13457.85,29528.25,36137.76,1,1234-5678-9012-0058,2024-03-04 16:29:14.571815
CASH_OUT,Bob,Charlie,9757.6,48352.52,38594.92,247.25,10004.85,1,1234-5678-9012-0010,2024-01-07 16:29:14.571815
CASH_IN,David,Alice,1117.38,29067.64,27950.26,7363.62,8481.0,1,1234-5678-9012-0272,2024-05-13 16:29:14.571815
TRANSFER,David,Bob,3722.66,27173.22,23450.56,43510.58,47233.240000000005,1,1234-5678-9012-0736,2023-12-01 16:29:14.571815
CASH_IN,Eve,Bob,4638.42,42523.57,37885.15,47086.54,51724.96,1,1234-5678-9012-0601,2024-07-04 16:29:14.571815
DEBIT,Alice,Bob,7433.16,16629.53,9196.369999999999,33406.63,40839.78999999999,1,1234-5678-9012-0883,2024-07-30 16:29:14.571815
CASH_IN,Bob,Charlie,9302.19,33239.08,23936.89,32026.58,41328.770000000004,1,1234-5678-9012-0497,2024-09-12 16:29:14.571815
CASH_OUT,Alice,Jane,6291.28,37517.31,31226.03,39539.85,45831.13,1,1234-5678-9012-0912,2024-03-21 16:29:14.571815
TRANSFER,Eve,Jane,8443.14,34117.34,25674.199999999997,20087.88,28531.02,1,1234-5678-9012-0519,2024-06-26 16:29:14.571815
CASH_IN,Eve,Alice,2068.74,9429.19,7360.450000000001,20968.88,23037.620000000003,1,1234-5678-9012-0989,2024-02-18 16:29:14.571815
CASH_IN,David,Charlie,1570.52,6802.5,5231.98,8289.95,9860.470000000001,1,1234-5678-9012-0118,2023-10-12 16:29:14.571815
DEBIT,Jane,Charlie,6794.7,18679.24,11884.54,46754.73,53549.43,1,1234-5678-9012-0160,2024-07-14 16:29:14.571815
TRANSFER,John,David,668.54,19293.95,18625.41,1365.09,2033.6299999999999,1,1234-5678-9012-0786,2024-03-29 16:29:14.571815
PAYMENT,David,Eve,4622.88,5273.04,650.1599999999999,41301.93,45924.81,1,1234-5678-9012-0011,2024-03-17 16:29:14.571815
PAYMENT,Jane,Bob,4615.14,603.59,-4011.55,39947.75,44562.89,1,1234-5678-9012-0189,2024-07-16 16:29:14.571815
PAYMENT,Charlie,Alice,8913.2,11698.1,2784.8999999999996,31811.52,40724.72,1,1234-5678-9012-0284,2023-11-03 16:29:14.574987
CASH_IN,Jane,John,8563.44,15892.98,7329.539999999999,17737.55,26300.989999999998,1,1234-5678-9012-0878,2024-01-28 16:29:14.574987
TRANSFER,Jane,Bob,5408.32,10563.04,5154.720000000001,47684.97,53093.29,1,1234-5678-9012-0265,2023-10-28 16:29:14.576414
DEBIT,Charlie,John,8801.51,49516.33,40714.82,3395.1,12196.61,1,1234-5678-9012-0699,2023-10-22 16:29:14.576414
PAYMENT,Eve,Charlie,4088.02,11767.83,7679.8099999999995,14208.53,18296.55,1,1234-5678-9012-0241,2024-04-18 16:29:14.576414
PAYMENT,Alice,Eve,324.47,13154.11,12829.640000000001,30911.27,31235.74,1,1234-5678-9012-0899,2024-06-19 16:29:14.576414
DEBIT,Charlie,David,9933.04,14462.88,4529.839999999998,4960.63,14893.670000000002,1,1234-5678-9012-0235,2024-07-21 16:29:14.576414
PAYMENT,Alice,Bob,8353.66,33318.92,24965.26,34340.73,42694.39,1,1234-5678-9012-0050,2024-04-28 16:29:14.576414
CASH_OUT,John,Alice,8655.07,31559.5,22904.43,22599.75,31254.82,1,1234-5678-9012-0069,2023-12-03 16:29:14.576414
CASH_OUT,Jane,Eve,8233.63,29956.22,21722.590000000004,19645.83,27879.46,1,1234-5678-9012-0779,2024-07-20 16:29:14.576414
PAYMENT,John,Alice,4975.03,26605.96,21630.93,15628.94,20603.97,0,1234-5678-9012-0107,2023-11-25 16:29:14.576414
PAYMENT,Bob,Alice,2091.7,18782.97,16691.27,35752.84,37844.53999999999,1,1234-5678-9012-0470,2024-07-03 16:29:14.576414
DEBIT,Eve,Jane,5606.4,44468.04,38861.64,15211.98,20818.379999999997,1,1234-5678-9012-0377,2024-02-01 16:29:14.576414
CASH_OUT,David,Jane,8023.76,45200.07,37176.31,33189.85,41213.61,1,1234-5678-9012-0410,2023-12-28 16:29:14.577510
DEBIT,Bob,Jane,581.39,10687.73,10106.34,36798.19,37379.58,1,1234-5678-9012-0123,2024-01-28 16:29:14.577510
CASH_OUT,Jane,Charlie,6516.3,8647.1,2130.8,37935.26,44451.560000000005,1,1234-5678-9012-0010,2024-06-22 16:29:14.577510
TRANSFER,David,Alice,6519.22,44502.7,37983.479999999996,37551.33,44070.55,1,1234-5678-9012-0908,2023-12-01 16:29:14.577510
CASH_IN,Eve,Bob,590.55,4024.97,3434.42,29073.81,29664.36,1,1234-5678-9012-0159,2024-07-19 16:29:14.577510
PAYMENT,David,John,7312.15,39345.51,32033.36,10166.84,17478.989999999998,1,1234-5678-9012-0801,2024-03-30 16:29:14.577510
PAYMENT,David,Charlie,2199.92,14205.12,12005.2,39708.85,41908.77,1,1234-5678-9012-0371,2024-06-08 16:29:14.577510
DEBIT,David,Jane,9037.18,36009.04,26971.86,11884.1,20921.28,1,1234-5678-9012-0543,2024-05-16 16:29:14.577510
DEBIT,Charlie,Bob,320.21,37427.97,37107.76,34459.39,34779.6,1,1234-5678-9012-0973,2024-07-16 16:29:14.577510
CASH_OUT,Eve,David,8595.51,9251.54,656.0300000000007,43398.72,51994.23,1,1234-5678-9012-0608,2024-06-07 16:29:14.577510
CASH_IN,Jane,Eve,5722.02,12761.97,7039.949999999999,18446.29,24168.31,1,1234-5678-9012-0424,2024-07-16 16:29:14.577510
CASH_IN,Charlie,John,2507.29,3399.53,892.2400000000002,12140.21,14647.5,1,1234-5678-9012-0081,2024-07-18 16:29:14.577510
CASH_IN,Alice,Bob,2869.27,47906.53,45037.26,27548.74,30418.010000000002,1,1234-5678-9012-0235,2024-06-01 16:29:14.577510
PAYMENT,Alice,Jane,1195.35,44297.88,43102.53,36388.17,37583.52,1,1234-5678-9012-0837,2023-10-05 16:29:14.577510
CASH_OUT,Eve,Jane,9317.29,36924.43,27607.14,43044.76,52362.05,1,1234-5678-9012-0126,2024-06-28 16:29:14.577510
CASH_OUT,Bob,Alice,3630.08,35181.0,31550.92,19197.88,22827.96,1,1234-5678-9012-0014,2023-09-26 16:29:14.577510
TRANSFER,Charlie,Bob,9213.39,44625.56,35412.17,33861.13,43074.52,1,1234-5678-9012-0716,2024-02-08 16:29:14.577510
CASH_OUT,Jane,Alice,9854.61,28783.34,18928.73,39403.41,49258.020000000004,1,1234-5678-9012-0883,2024-06-02 16:29:14.577510
CASH_OUT,Charlie,Eve,7304.88,632.53,-6672.35,38176.41,45481.29,0,1234-5678-9012-0616,2024-06-24 16:29:14.577510
CASH_OUT,Bob,John,686.1,29650.57,28964.47,36557.46,37243.56,1,1234-5678-9012-0753,2024-07-02 16:29:14.577510
CASH_IN,Jane,John,5228.32,18484.07,13255.75,42918.45,48146.77,1,1234-5678-9012-0772,2024-03-26 16:29:14.577510
TRANSFER,John,David,5246.86,44143.25,38896.39,4382.56,9629.42,1,1234-5678-9012-0846,2023-10-03 16:29:14.577510
DEBIT,Alice,Eve,6868.31,266.72,-6601.59,46682.5,53550.81,1,1234-5678-9012-0408,2024-05-02 16:29:14.577510
DEBIT,Eve,John,1184.54,12739.03,11554.490000000002,21155.25,22339.79,1,1234-5678-9012-0856,2024-01-31 16:29:14.577510
TRANSFER,David,Alice,6046.58,43650.92,37604.34,38954.16,45000.740000000005,1,1234-5678-9012-0304,2023-11-26 16:29:14.577510
PAYMENT,Alice,Charlie,5671.25,11356.65,5685.4,12342.91,18014.16,1,1234-5678-9012-0123,2024-04-28 16:29:14.577510
CASH_IN,Charlie,Jane,7083.9,13638.96,6555.0599999999995,9008.12,16092.02,1,1234-5678-9012-0049,2024-08-29 16:29:14.577510
TRANSFER,Eve,John,7154.98,33683.77,26528.789999999997,34048.05,41203.03,1,1234-5678-9012-0532,2024-02-22 16:29:14.577510
TRANSFER,Eve,Alice,9696.51,40389.18,30692.67,1074.89,10771.4,1,1234-5678-9012-0284,2024-07-24 16:29:14.577510
PAYMENT,Alice,Bob,198.15,22692.3,22494.149999999998,38302.84,38500.99,1,1234-5678-9012-0664,2024-02-15 16:29:14.577510
PAYMENT,Eve,John,4807.85,32409.24,27601.39,31453.12,36260.97,1,1234-5678-9012-0106,2024-08-27 16:29:14.577510
TRANSFER,John,Bob,4219.25,35254.0,31034.75,28628.38,32847.630000000005,1,1234-5678-9012-0976,2024-08-27 16:29:14.577510
CASH_IN,Bob,David,3225.27,41415.21,38189.94,24196.93,27422.2,1,1234-5678-9012-0895,2023-10-07 16:29:14.577510
CASH_OUT,David,Eve,6525.71,23551.62,17025.91,6437.6,12963.310000000001,1,1234-5678-9012-0011,2023-12-02 16:29:14.577510
TRANSFER,Charlie,Eve,7874.15,29059.37,21185.22,11008.64,18882.79,1,1234-5678-9012-0724,2024-09-03 16:29:14.577510
DEBIT,Bob,John,1424.72,33215.46,31790.739999999998,37226.11,38650.83,1,1234-5678-9012-0578,2023-12-29 16:29:14.577510
PAYMENT,Bob,David,4207.51,37381.69,33174.18,37323.06,41530.57,0,1234-5678-9012-0224,2024-02-06 16:29:14.577510
PAYMENT,Bob,Charlie,5539.05,47115.91,41576.86,44447.51,49986.560000000005,1,1234-5678-9012-0193,2024-02-26 16:29:14.577510
CASH_OUT,David,John,3005.8,23758.33,20752.530000000002,26773.31,29779.11,1,1234-5678-9012-0227,2024-03-29 16:29:14.577510
CASH_IN,Eve,Charlie,8517.83,46970.02,38452.189999999995,25217.36,33735.19,1,1234-5678-9012-0783,2023-10-05 16:29:14.577510
CASH_IN,Jane,David,921.88,6069.45,5147.57,22967.07,23888.95,1,1234-5678-9012-0301,2024-04-09 16:29:14.577510
CASH_OUT,Bob,Charlie,292.6,7139.44,6846.839999999999,30926.23,31218.829999999998,1,1234-5678-9012-0793,2024-01-11 16:29:14.577510
CASH_OUT,Jane,Charlie,1613.02,1880.37,267.3499999999999,8931.86,10544.880000000001,1,1234-5678-9012-0988,2024-08-23 16:29:14.577510
CASH_OUT,David,Charlie,1953.65,29974.57,28020.92,49929.4,51883.05,1,1234-5678-9012-0720,2024-05-01 16:29:14.577510
TRANSFER,John,David,70.18,6965.27,6895.09,28078.19,28148.37,1,1234-5678-9012-0750,2024-02-26 16:29:14.577510
CASH_OUT,Bob,Eve,7948.41,48352.49,40404.08,49939.72,57888.130000000005,1,1234-5678-9012-0045,2023-10-20 16:29:14.577510
DEBIT,Eve,Jane,4631.13,1544.03,-3087.1000000000004,42272.78,46903.909999999996,1,1234-5678-9012-0750,2024-05-30 16:29:14.577510
TRANSFER,Bob,Eve,3866.26,7565.39,3699.13,33071.59,36937.85,1,1234-5678-9012-0456,2024-08-24 16:29:14.577510
PAYMENT,Alice,John,1157.49,25586.22,24428.73,36553.36,37710.85,1,1234-5678-9012-0939,2024-09-16 16:29:14.577510
CASH_OUT,Bob,John,839.77,36137.06,35297.29,28359.05,29198.82,1,1234-5678-9012-0035,2024-05-23 16:29:14.577510
DEBIT,David,Eve,101.08,25104.71,25003.629999999997,17340.17,17441.25,1,1234-5678-9012-0762,2023-12-19 16:29:14.577510
PAYMENT,Jane,David,3288.88,43988.56,40699.68,3073.9,6362.780000000001,1,1234-5678-9012-0841,2024-04-17 16:29:14.577510
DEBIT,John,Charlie,1603.08,18377.58,16774.5,11118.84,12721.92,1,1234-5678-9012-0847,2024-08-17 16:29:14.577510
DEBIT,Alice,Charlie,8394.37,28139.2,19744.83,27471.46,35865.83,1,1234-5678-9012-0481,2024-05-09 16:29:14.577510
CASH_OUT,Bob,David,6638.52,42113.28,35474.759999999995,36159.52,42798.03999999999,1,1234-5678-9012-0296,2024-05-21 16:29:14.577510
TRANSFER,John,David,1395.2,15542.84,14147.64,48546.68,49941.88,1,1234-5678-9012-0494,2023-11-17 16:29:14.577510
CASH_OUT,David,Charlie,3904.43,31861.9,27957.47,26870.25,30774.68,1,1234-5678-9012-0339,2024-05-27 16:29:14.577510
DEBIT,Eve,Alice,6595.83,9749.03,3153.2000000000007,40834.32,47430.15,1,1234-5678-9012-0114,2024-01-14 16:29:14.577510
CASH_OUT,Bob,Alice,3010.29,17502.29,14492.0,44055.48,47065.770000000004,1,1234-5678-9012-0240,2024-01-14 16:29:14.577510
PAYMENT,Eve,Alice,9157.79,11066.64,1908.8499999999985,14734.18,23891.97,1,1234-5678-9012-0428,2024-05-11 16:29:14.577510
TRANSFER,Eve,Jane,6069.35,30477.84,24408.489999999998,24004.96,30074.309999999998,1,1234-5678-9012-0473,2023-11-28 16:29:14.577510
CASH_OUT,Jane,Charlie,1296.38,7073.48,5777.099999999999,42564.83,43861.21,1,1234-5678-9012-0595,2024-01-13 16:29:14.577510
CASH_IN,Alice,Eve,1399.14,9921.85,8522.710000000001,12058.93,13458.07,1,1234-5678-9012-0167,2024-05-05 16:29:14.577510
CASH_OUT,David,Alice,9406.16,15742.92,6336.76,9367.38,18773.54,1,1234-5678-9012-0416,2023-12-29 16:29:14.577510
PAYMENT,Alice,Bob,2548.5,32172.53,29624.03,23688.41,26236.91,1,1234-5678-9012-0432,2024-08-20 16:29:14.577510
CASH_OUT,Jane,Charlie,1946.11,49211.01,47264.9,6186.99,8133.099999999999,1,1234-5678-9012-0633,2023-11-10 16:29:14.577510
CASH_OUT,Bob,Jane,9796.6,26996.07,17199.47,22553.73,32350.33,1,1234-5678-9012-0223,2024-05-25 16:29:14.577510
CASH_IN,Alice,Eve,115.43,26029.57,25914.14,37351.84,37467.27,1,1234-5678-9012-0039,2024-03-31 16:29:14.577510
CASH_IN,Eve,Alice,8639.29,17722.48,9083.189999999999,15345.76,23985.050000000003,1,1234-5678-9012-0819,2024-04-08 16:29:14.577510
TRANSFER,John,Jane,3157.5,43838.18,40680.68,16136.6,19294.1,1,1234-5678-9012-0620,2023-11-12 16:29:14.577510
TRANSFER,Eve,Bob,4849.16,38959.33,34110.17,11402.41,16251.57,1,1234-5678-9012-0461,2023-12-19 16:29:14.577510
CASH_IN,Bob,Alice,9993.52,15574.14,5580.619999999999,46909.74,56903.259999999995,1,1234-5678-9012-0613,2023-11-20 16:29:14.577510
TRANSFER,Eve,Alice,2986.41,1127.75,-1858.6599999999999,22216.05,25202.46,1,1234-5678-9012-0619,2023-12-28 16:29:14.577510
DEBIT,David,Charlie,5478.93,10226.17,4747.24,7893.27,13372.2,1,1234-5678-9012-0145,2024-07-25 16:29:14.577510
PAYMENT,David,Jane,4455.1,25347.56,20892.46,48578.6,53033.7,1,1234-5678-9012-0745,2023-11-23 16:29:14.577510
TRANSFER,John,Eve,7373.66,13002.13,5628.469999999999,1286.06,8659.72,1,1234-5678-9012-0052,2024-01-30 16:29:14.577510
PAYMENT,Bob,Alice,9184.58,19801.48,10616.9,19502.02,28686.6,1,1234-5678-9012-0531,2023-12-09 16:29:14.577510
CASH_OUT,David,Jane,771.72,25437.17,24665.449999999997,31535.21,32306.93,1,1234-5678-9012-0854,2024-07-13 16:29:14.577510
PAYMENT,David,Alice,9020.87,40919.23,31898.36,33985.44,43006.310000000005,1,1234-5678-9012-0950,2024-09-14 16:29:14.578821
PAYMENT,David,Jane,1031.93,42534.83,41502.9,35305.87,36337.8,1,1234-5678-9012-0350,2023-12-10 16:29:14.578821
DEBIT,Charlie,John,378.97,24283.6,23904.629999999997,37589.27,37968.24,1,1234-5678-9012-0598,2024-02-02 16:29:14.578821
TRANSFER,Eve,Charlie,9828.96,41245.08,31416.120000000003,45856.5,55685.46,1,1234-5678-9012-0951,2024-02-28 16:29:14.578821
CASH_OUT,Alice,Jane,5580.26,9939.35,4359.09,48398.42,53978.68,1,1234-5678-9012-0713,2023-10-03 16:29:14.578821
TRANSFER,Jane,Eve,3161.85,45287.47,42125.62,33956.95,37118.799999999996,1,1234-5678-9012-0260,2023-11-12 16:29:14.578821
TRANSFER,Charlie,Jane,4181.5,38199.26,34017.76,46147.63,50329.13,1,1234-5678-9012-0948,2024-03-04 16:29:14.578821
TRANSFER,Charlie,Alice,8340.42,2121.13,-6219.29,34413.76,42754.18,1,1234-5678-9012-0442,2024-08-14 16:29:14.578821
CASH_OUT,David,John,3037.76,44815.68,41777.92,41964.42,45002.18,1,1234-5678-9012-0519,2023-09-25 16:29:14.578821
TRANSFER,Alice,Eve,1053.43,24051.67,22998.239999999998,23544.47,24597.9,0,1234-5678-9012-0125,2024-06-16 16:29:14.578821
TRANSFER,Charlie,John,404.54,29178.12,28773.579999999998,7071.55,7476.09,0,1234-5678-9012-0053,2023-11-15 16:29:14.578821
CASH_OUT,Jane,Charlie,6825.72,3225.35,-3600.3700000000003,14801.64,21627.36,0,1234-5678-9012-0696,2023-12-29 16:29:14.578821
PAYMENT,Alice,Bob,782.25,23013.13,22230.88,3024.24,3806.49,1,1234-5678-9012-0506,2024-05-18 16:29:14.578821
PAYMENT,John,Charlie,2988.63,36309.71,33321.08,22504.21,25492.84,1,1234-5678-9012-0854,2023-12-22 16:29:14.578821
CASH_IN,Jane,Bob,5443.65,43959.02,38515.369999999995,897.62,6341.2699999999995,1,1234-5678-9012-0574,2024-03-10 16:29:14.578821
PAYMENT,Bob,Jane,1132.1,35202.71,34070.61,27183.42,28315.519999999997,1,1234-5678-9012-0088,2024-02-07 16:29:14.578821
CASH_IN,Alice,Bob,1041.63,31044.65,30003.02,16410.11,17451.74,1,1234-5678-9012-0768,2024-04-13 16:29:14.578821
TRANSFER,Charlie,Bob,8197.32,46594.94,38397.62,36156.32,44353.64,1,1234-5678-9012-0402,2023-12-24 16:29:14.578821
CASH_IN,Eve,John,6231.2,48241.45,42010.25,46052.78,52283.979999999996,1,1234-5678-9012-0686,2024-04-07 16:29:14.578821
TRANSFER,John,Eve,8788.11,20533.46,11745.349999999999,26279.22,35067.33,1,1234-5678-9012-0890,2024-09-13 16:29:14.578821
DEBIT,Bob,Charlie,7067.86,10737.35,3669.4900000000007,42922.82,49990.68,1,1234-5678-9012-0543,2024-07-14 16:29:14.578821
CASH_OUT,John,David,1696.52,17300.15,15603.630000000001,47367.25,49063.77,1,1234-5678-9012-0806,2024-02-10 16:29:14.578821
PAYMENT,David,Charlie,3945.0,5957.34,2012.3400000000001,19737.19,23682.19,1,1234-5678-9012-0480,2023-10-09 16:29:14.578821
CASH_OUT,Eve,Charlie,8881.93,33639.91,24757.980000000003,32375.06,41256.990000000005,1,1234-5678-9012-0240,2024-09-16 16:29:14.578821
TRANSFER,Jane,John,3280.17,32171.96,28891.79,7251.97,10532.14,1,1234-5678-9012-0545,2024-06-02 16:29:14.578821
CASH_OUT,John,Bob,5406.84,22693.15,17286.31,33868.92,39275.759999999995,1,1234-5678-9012-0278,2024-03-04 16:29:14.578821
TRANSFER,Eve,Charlie,9168.5,29523.13,20354.63,7485.7,16654.2,1,1234-5678-9012-0924,2024-01-25 16:29:14.578821
CASH_IN,Bob,John,2548.71,47161.8,44613.090000000004,35295.04,37843.75,1,1234-5678-9012-0440,2024-06-21 16:29:14.578821
PAYMENT,Charlie,Bob,9965.38,44985.09,35019.71,38991.13,48956.509999999995,1,1234-5678-9012-0137,2024-08-28 16:29:14.578821
PAYMENT,David,Jane,1191.51,18557.26,17365.75,34467.73,35659.240000000005,1,1234-5678-9012-0634,2024-05-16 16:29:14.578821
CASH_OUT,Charlie,Alice,6559.85,3441.52,-3118.3300000000004,43933.44,50493.29,1,1234-5678-9012-0686,2024-06-09 16:29:14.578821
PAYMENT,Charlie,Alice,2850.34,17423.17,14572.829999999998,18285.58,21135.920000000002,0,1234-5678-9012-0503,2024-03-18 16:29:14.578821
CASH_IN,John,Jane,7203.11,25914.58,18711.47,3544.72,10747.83,1,1234-5678-9012-0556,2024-08-26 16:29:14.578821
PAYMENT,Jane,Charlie,6052.15,36895.87,30843.72,34126.01,40178.16,1,1234-5678-9012-0103,2023-12-03 16:29:14.578821
DEBIT,John,Charlie,7105.25,7222.9,117.64999999999964,26520.01,33625.259999999995,1,1234-5678-9012-0976,2024-05-22 16:29:14.578821
DEBIT,Jane,Charlie,8464.63,38593.42,30128.79,30749.81,39214.44,1,1234-5678-9012-0570,2023-10-25 16:29:14.578821
DEBIT,John,Eve,7252.74,27783.39,20530.65,48121.72,55374.46,1,1234-5678-9012-0041,2023-12-21 16:29:14.578821
PAYMENT,David,Bob,2250.53,4381.84,2131.31,12614.8,14865.33,1,1234-5678-9012-0978,2024-07-13 16:29:14.578821
CASH_IN,Bob,Alice,2881.33,39337.03,36455.7,35477.28,38358.61,1,1234-5678-9012-0363,2024-05-10 16:29:14.578821
DEBIT,Charlie,John,4756.24,15822.53,11066.29,3596.34,8352.58,1,1234-5678-9012-0545,2023-10-01 16:29:14.578821
TRANSFER,Charlie,Jane,3821.89,7120.72,3298.8300000000004,16801.6,20623.489999999998,1,1234-5678-9012-0541,2024-05-05 16:29:14.578821
DEBIT,Eve,David,6693.12,38802.01,32108.890000000003,30036.86,36729.98,1,1234-5678-9012-0058,2024-01-01 16:29:14.578821
DEBIT,John,Jane,2534.44,49959.75,47425.31,15100.63,17635.07,1,1234-5678-9012-0733,2024-01-19 16:29:14.579836
DEBIT,Jane,Bob,7975.08,22705.39,14730.31,17160.0,25135.08,1,1234-5678-9012-0976,2024-07-07 16:29:14.579836
PAYMENT,David,Jane,4021.0,33782.58,29761.58,38631.79,42652.79,1,1234-5678-9012-0136,2024-08-22 16:29:14.579836
TRANSFER,Bob,Alice,7493.89,3856.85,-3637.0400000000004,36337.72,43831.61,1,1234-5678-9012-0957,2024-09-09 16:29:14.579836
TRANSFER,Eve,David,3344.83,41254.57,37909.74,45678.03,49022.86,1,1234-5678-9012-0519,2024-04-26 16:29:14.579836
PAYMENT,Eve,Jane,5628.83,38073.35,32444.519999999997,33231.5,38860.33,1,1234-5678-9012-0535,2024-01-12 16:29:14.579836
TRANSFER,Charlie,John,999.53,40994.94,39995.41,29630.54,30630.07,0,1234-5678-9012-0725,2024-06-25 16:29:14.579836
DEBIT,Alice,Bob,3250.68,35604.73,32354.050000000003,29043.8,32294.48,1,1234-5678-9012-0629,2023-10-22 16:29:14.579836
DEBIT,John,Bob,8312.19,33100.97,24788.78,5743.02,14055.210000000001,1,1234-5678-9012-0411,2024-05-01 16:29:14.579836
DEBIT,Eve,Jane,3772.22,7570.39,3798.1700000000005,35509.55,39281.770000000004,1,1234-5678-9012-0432,2024-03-02 16:29:14.579836
TRANSFER,Jane,Charlie,723.34,8462.45,7739.110000000001,5203.04,5926.38,1,1234-5678-9012-0783,2024-01-25 16:29:14.579836
